"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus","date"
"283","y7h8L2zeLdE","TalTuL Excellent point! But surveillance cameras can be hacked too. It’s just a hack-happy world!","TalTuL Excellent point! But surveillance cameras can be hacked too. It’s just a hack-happy world!","Stella Q","https://yt3.ggpht.com/a/AATXAJyGctJooumQR7r1RO3guhS12C1pU7pQNniQtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjmT6FgRyWY2Os2u5zQwbtQ","UCjmT6FgRyWY2Os2u5zQwbtQ","TRUE","none","0","2020-01-20T22:57:30Z","2020-01-20T22:57:30Z","UgwrO6jjQvXoCkp19HB4AaABAg.8pNAY3zKx2r941HiLos5I9","UgwrO6jjQvXoCkp19HB4AaABAg",NA,2020-01-20
"284","y7h8L2zeLdE","So your old phone doesnt cost to send an alert, ie a phone call when it detects motion?  Sounds far more expensive than what you&#39;re sharing with people, check out WYZE.","So your old phone doesnt cost to send an alert, ie a phone call when it detects motion?  Sounds far more expensive than what you're sharing with people, check out WYZE.","mhedtke1","https://yt3.ggpht.com/a/AATXAJyxxG2afOJc6YXCKmNFQSRpurquDb3k33bc-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVev_bBK6hS1TBd1vdJ5-5Q","UCVev_bBK6hS1TBd1vdJ5-5Q","TRUE","none","0","2020-01-21T05:14:32Z","2020-01-21T05:14:32Z","UgwEpMZzdWceVxtyr1J4AaABAg",NA,NA,2020-01-21
"285","y7h8L2zeLdE","I dont have wifi so can&#39;t use","I dont have wifi so can't use","Walter Austin","https://yt3.ggpht.com/a/AATXAJybtgdnwaPUZR4psZcmavtI3uChm3GMGVRs2w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEwt1cJmxBMLyhE_OF_iuCQ","UCEwt1cJmxBMLyhE_OF_iuCQ","TRUE","none","0","2020-01-22T17:16:49Z","2020-01-22T17:16:49Z","UgyhCz8fDqOoRbbeJ894AaABAg",NA,NA,2020-01-22
"286","y7h8L2zeLdE","Who made these apps? FBI? CIA? Russia?","Who made these apps? FBI? CIA? Russia?","rgftown1","https://yt3.ggpht.com/a/AATXAJwDnxhTqjMqlY0X2befQbUHdoTLZ2LpVb6K2w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCP_YDJHRjvMuitnbQopgerA","UCP_YDJHRjvMuitnbQopgerA","TRUE","none","0","2020-01-23T15:58:37Z","2020-01-23T15:58:37Z","Ugz5Apb1y4JiLmukrU94AaABAg",NA,NA,2020-01-23
"287","y7h8L2zeLdE","Definitely going to set up a few of these around the property,I was looking at a system that was going to cost me almost 1500 for 6 cameras.","Definitely going to set up a few of these around the property,I was looking at a system that was going to cost me almost 1500 for 6 cameras.","Fortunate Adventures","https://yt3.ggpht.com/a/AATXAJxPmdFH2MSdEP1Z9zonxEjPsIQWcNdVWBvceA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcj4jOhEHo4WvQFfxlhNieQ","UCcj4jOhEHo4WvQFfxlhNieQ","TRUE","none","0","2020-01-23T13:05:26Z","2020-01-23T13:05:26Z","UgzyQtIpJ10etD1h7Kx4AaABAg",NA,NA,2020-01-23
"288","y7h8L2zeLdE","Quick Video Recorder. I use it on an old phone as a dashcam in my taxi. I&#39;ve used it in court. <U+0001F44D><br />It runs in the background.","Quick Video Recorder. I use it on an old phone as a dashcam in my taxi. I've used it in court. <U+0001F44D>
It runs in the background.","Trucker Daddy - AKA John in Québec","https://yt3.ggpht.com/a/AATXAJzJjy4ghv8jZGNG5LaUgFc07nfjbisrdcf7rA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLm1x-0m5-GT9s1UfiAVSMg","UCLm1x-0m5-GT9s1UfiAVSMg","TRUE","none","1","2020-01-23T01:41:21Z","2020-01-23T01:47:31Z","UgxzlNju7HEReiCfk_J4AaABAg",NA,NA,2020-01-23
"289","y7h8L2zeLdE","If you lose the connection is it reliable?","If you lose the connection is it reliable?","Cellphone News 5G","https://yt3.ggpht.com/a/AATXAJxsYyPgvsc8tJ5KTaF0B0E9sTj1yA_AHuOMpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDuAKbDoOPdC5Aj-LyX-GTQ","UCDuAKbDoOPdC5Aj-LyX-GTQ","TRUE","none","0","2020-01-26T05:08:24Z","2020-01-26T05:08:24Z","UgwM33ZBg3783x5KEJN4AaABAg",NA,NA,2020-01-26
"290","y7h8L2zeLdE","I use remote desktop!","I use remote desktop!","Tim Softaway Jr.","https://yt3.ggpht.com/a/AATXAJx0VRWUr_PzFY7lKOHEZic_MD9enE-LBZ_QZw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuY069CRnxgscESm9_FydJg","UCuY069CRnxgscESm9_FydJg","TRUE","none","0","2020-01-26T23:58:39Z","2020-01-26T23:58:39Z","UgxlfH_RYrdyfkOksOt4AaABAg.8bZp8HmIZvw94GqUS4gfJU","UgxlfH_RYrdyfkOksOt4AaABAg",NA,2020-01-26
"291","y7h8L2zeLdE","2 bulky for a shoe cam...","2 bulky for a shoe cam...","C.J. THA DON","https://yt3.ggpht.com/a/AATXAJzjmyq8_GoliigcTS0gUgZJpeM0T3CCEoMxzQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrMbg6H_VzEozLxrNJpH6sA","UCrMbg6H_VzEozLxrNJpH6sA","TRUE","none","0","2020-01-28T06:10:48Z","2020-01-28T06:10:48Z","UgxKTuR8fLcGNAKFXM54AaABAg",NA,NA,2020-01-28
"292","y7h8L2zeLdE","How many phones can this be done w at once?","How many phones can this be done w at once?","C.J. THA DON","https://yt3.ggpht.com/a/AATXAJzjmyq8_GoliigcTS0gUgZJpeM0T3CCEoMxzQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrMbg6H_VzEozLxrNJpH6sA","UCrMbg6H_VzEozLxrNJpH6sA","TRUE","none","0","2020-01-28T06:07:28Z","2020-01-28T06:07:28Z","UgzId8YnlSZ76Oltf8l4AaABAg",NA,NA,2020-01-28
"293","y7h8L2zeLdE","Doesn’t work on iPhone 4","Doesn’t work on iPhone 4","Blueyes","https://yt3.ggpht.com/a/AATXAJxzMRZKFWeFNiCzdxWkDn9yqYXv53uzyOtGUw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVc6TgwdGqXimacGrm2V2FQ","UCVc6TgwdGqXimacGrm2V2FQ","TRUE","none","0","2020-01-29T21:14:54Z","2020-01-29T21:14:54Z","UgzJTUCL-s_OAJeDMRl4AaABAg",NA,NA,2020-01-29
"294","y7h8L2zeLdE","I use old smarthphones as web servers.","I use old smarthphones as web servers.","elnombre","https://yt3.ggpht.com/a/AATXAJxFekmK4ikq5C57uRX_qeXflVj1rjtPl0etug=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCK6U7WXeQ25nRqcXFHse2Qg","UCK6U7WXeQ25nRqcXFHse2Qg","TRUE","none","0","2020-01-29T02:44:55Z","2020-01-29T02:44:55Z","UgwC4xkt7KbmZtZWcJV4AaABAg",NA,NA,2020-01-29
"295","y7h8L2zeLdE","How can u use a old phone that does not have service as a <U+0001F4F7>? So l have to turn on all my old phones??? I don&#39;t get it<U+0001F937><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F914>","How can u use a old phone that does not have service as a <U+0001F4F7>? So l have to turn on all my old phones??? I don't get it<U+0001F937><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F914>","teeni baby","https://yt3.ggpht.com/a/AATXAJy1bzWKl0dinJ653DuwpnKKrIqR-w2ly3yb3A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCe9kBIMAc1g2Vk9L7Y-NTXw","UCe9kBIMAc1g2Vk9L7Y-NTXw","TRUE","none","0","2020-01-30T13:13:24Z","2020-01-30T13:13:24Z","Ugzwxp3bY9OLRxSluoR4AaABAg",NA,NA,2020-01-30
"296","y7h8L2zeLdE","yeah so hackers and cia can watch your home remotely too..not!","yeah so hackers and cia can watch your home remotely too..not!","Siminthesky","https://yt3.ggpht.com/a/AATXAJzylkPk9XRCeIHdaUHj1-0I8CYuk4BX7XnvNA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwwmXPZjmQWbFEAW32KpZ0Q","UCwwmXPZjmQWbFEAW32KpZ0Q","TRUE","none","0","2020-02-01T21:50:13Z","2020-02-01T21:50:13Z","Ugx-7ulsA1cScdjz_xV4AaABAg",NA,NA,2020-02-01
"297","y7h8L2zeLdE","you need to recharge  the phone?","you need to recharge  the phone?","zacky jarurattanon","https://yt3.ggpht.com/a/AATXAJzdfrWC97N7kRwOMFGrIq4TS_NZa8fc8wotow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOd8wFPfhv626layjOIowMQ","UCOd8wFPfhv626layjOIowMQ","TRUE","none","0","2020-02-01T07:06:26Z","2020-02-01T07:06:26Z","Ugw9qTy82Cz2Ybzp6qh4AaABAg",NA,NA,2020-02-01
"298","y7h8L2zeLdE","20 dollars a month per phone for sprint, plus taxes and fees, 240 dollars a month for the 10 phones he just set up, 2,880 dollars a year total. My dog will handle it just fine, the blood that is left behind by the moron that tried to get into my house is all i need, plus the dog gets a quick snack, he loves some leg bone.","20 dollars a month per phone for sprint, plus taxes and fees, 240 dollars a month for the 10 phones he just set up, 2,880 dollars a year total. My dog will handle it just fine, the blood that is left behind by the moron that tried to get into my house is all i need, plus the dog gets a quick snack, he loves some leg bone.","secret squirrel","https://yt3.ggpht.com/a/AATXAJzM5dC4XAWmB3oy9m2xCclIHNP61Nw31YJ06A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0YvR8EKhjbKyyzBmV1yT-g","UC0YvR8EKhjbKyyzBmV1yT-g","TRUE","none","0","2020-02-04T09:56:08Z","2020-02-04T09:58:25Z","UgxX4zH2DHWRcfWtxbF4AaABAg",NA,NA,2020-02-04
"299","y7h8L2zeLdE","How to turn phone into security camera just go &amp; buy (WYZE) <U+0001F4F7> Cameras on Amazon they are even at a low price.<br /><U+0001F3B2>","How to turn phone into security camera just go & buy (WYZE) <U+0001F4F7> Cameras on Amazon they are even at a low price.
<U+0001F3B2>","Critical Thinker","https://yt3.ggpht.com/a/AATXAJw_UXrUtybyyVnBrqc7EA1ySEshTNkxyCpspQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChLTXrg9vpgpAyt0CMsjlBw","UChLTXrg9vpgpAyt0CMsjlBw","TRUE","none","5","2020-02-06T14:11:25Z","2020-02-06T14:11:25Z","Ugyq1Z_zCGkY6cEGNpd4AaABAg",NA,NA,2020-02-06
"300","y7h8L2zeLdE","Phone work without subscription?","Phone work without subscription?","Robert Napier","https://yt3.ggpht.com/a/AATXAJx34KQcnfn6Jq0e1SATEfl9V0QjSuASwQQbUg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW6901LsqiIiIsGdyL2pT1g","UCW6901LsqiIiIsGdyL2pT1g","TRUE","none","0","2020-02-07T22:34:35Z","2020-02-07T22:34:35Z","Ugwj9jZaG7NIrJh5n5d4AaABAg",NA,NA,2020-02-07
"301","y7h8L2zeLdE","Or just sell your old phone and buy 5 or 10 wyze cameras at $20 a piece and have everything covered.... lol","Or just sell your old phone and buy 5 or 10 wyze cameras at $20 a piece and have everything covered.... lol","Terk Franks","https://yt3.ggpht.com/a/AATXAJyVPQpXSJJQTWLtTbeIVWwCSChp7hi2f_0QUQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaJt0Jv7_N4Gc2MlqEwQbpg","UCaJt0Jv7_N4Gc2MlqEwQbpg","TRUE","none","0","2020-02-09T22:57:29Z","2020-02-09T22:57:29Z","UgyxTuWVdE24NRawzMx4AaABAg",NA,NA,2020-02-09
"302","y7h8L2zeLdE","<b>1 sub away from 5M</b>","*1 sub away from 5M*","Yaacov","https://yt3.ggpht.com/a/AATXAJwcPNWOq7FCCrakSd9FuNxYGFN_79PVCaoI_Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCImNR25wOUTJ20tVauy6GQ","UCCImNR25wOUTJ20tVauy6GQ","TRUE","none","0","2020-02-12T22:39:28Z","2020-02-12T22:39:28Z","UgyfGQwIrXajkEOTI4N4AaABAg",NA,NA,2020-02-12
"303","y7h8L2zeLdE","This is a royal pain, how do you get by the Apple ID crap when downloading app on old phone","This is a royal pain, how do you get by the Apple ID crap when downloading app on old phone","Eric T","https://yt3.ggpht.com/a/AATXAJwIzFms-mmE3fwCdrdZv7fmhflVUu4HDe1TBA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRlRbJKKMX48txg6SNTVqDA","UCRlRbJKKMX48txg6SNTVqDA","TRUE","none","0","2020-02-12T21:58:52Z","2020-02-12T21:58:52Z","UgwVbR1vDMvnkmigqEN4AaABAg",NA,NA,2020-02-12
"304","y7h8L2zeLdE","The app owners get to watch too!","The app owners get to watch too!","Robert Collins","https://yt3.ggpht.com/a/AATXAJyXYYY1-mTS1jnS_zZTUIjeXQLtYFscOEV5ug=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUADZ_DpD4-7C2ZTCk3JPFA","UCUADZ_DpD4-7C2ZTCk3JPFA","TRUE","none","0","2020-02-16T13:40:32Z","2020-02-16T13:40:32Z","UgwGyTDkljT9-2OVbqJ4AaABAg",NA,NA,2020-02-16
"305","y7h8L2zeLdE","Awesome! cant wait to try this","Awesome! cant wait to try this","MARVIN LEE-FT","https://yt3.ggpht.com/a/AATXAJzrxYbywxXkv4Lu-h6auKXet06pZuwD1GH8Sw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCb3OCGP7taWhLDBzJFE90iQ","UCb3OCGP7taWhLDBzJFE90iQ","TRUE","none","0","2020-02-17T22:04:01Z","2020-02-17T22:04:01Z","Ugx0UI_Pca6t-y64QFB4AaABAg",NA,NA,2020-02-17
"306","y7h8L2zeLdE","Wouldn&#39;t the old phone(s) still have to be activated?  You would have to have a provider for that phone which means a whole differemt bill for what? A camera?  Who would do that?  Stupid video...","Wouldn't the old phone(s) still have to be activated?  You would have to have a provider for that phone which means a whole differemt bill for what? A camera?  Who would do that?  Stupid video...","Brer Rabbit","https://yt3.ggpht.com/a/AATXAJyva9gh1smNmUrdak_mT6Nttiqawe4G1pYO1w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd0C72algAFHCQGmZlxdy8w","UCd0C72algAFHCQGmZlxdy8w","TRUE","none","0","2020-02-18T22:52:39Z","2020-02-18T22:52:39Z","UgwlTdpwZOW72Nn64jF4AaABAg",NA,NA,2020-02-18
"307","y7h8L2zeLdE","No you wouldnt . Clapped guy","No you wouldnt . Clapped guy","R Ahmed","https://yt3.ggpht.com/a/AATXAJzlbME5vW_P15j7cJVCaukv36RVZevG1ekYgQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVi96iZw07ODN_LIpUUfZ3w","UCVi96iZw07ODN_LIpUUfZ3w","TRUE","none","1","2020-02-21T01:01:16Z","2020-02-21T01:01:16Z","UgwlTdpwZOW72Nn64jF4AaABAg.95BxDB0v1qs95HKWsnaVos","UgwlTdpwZOW72Nn64jF4AaABAg",NA,2020-02-21
"308","y7h8L2zeLdE","You could sell one of those old phones and buy like 5 of those lol","You could sell one of those old phones and buy like 5 of those lol","I'm raythiss! Sponge supremacy!","https://yt3.ggpht.com/a/AATXAJyEarMlYXUzGbAM4hcUULLJH_W_gbfHS_6hUQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0bvN2-am6lbsyNT_r5HlBA","UC0bvN2-am6lbsyNT_r5HlBA","TRUE","none","1","2020-02-23T04:34:01Z","2020-02-23T04:34:01Z","Ugyq1Z_zCGkY6cEGNpd4AaABAg.94h711G3ZZJ95MrSvxohxV","Ugyq1Z_zCGkY6cEGNpd4AaABAg",NA,2020-02-23
"309","y7h8L2zeLdE","Make sure that the camera is lined up with the Glory-ous Hole, lol.","Make sure that the camera is lined up with the Glory-ous Hole, lol.","snoogle66","https://yt3.ggpht.com/a/AATXAJxrfi-vUKz_tGqcoE-6hR6njvzMVEd_mb_pNA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzWzcE6Rll7VBRkEfPgmqdQ","UCzWzcE6Rll7VBRkEfPgmqdQ","TRUE","none","2","2020-02-28T13:57:22Z","2020-02-28T13:57:22Z","UgzY_CJ--6TK4bC8Fkl4AaABAg",NA,NA,2020-02-28
"310","y7h8L2zeLdE","Can you check footage from your current iPhone?","Can you check footage from your current iPhone?","Ja Cob","https://yt3.ggpht.com/a/AATXAJy-id11Q-4BvkdzDH8bP2wVbrFUHqdwLhI8KQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDhJlwUxlB9hs2dnasRJWfw","UCDhJlwUxlB9hs2dnasRJWfw","TRUE","none","0","2020-02-28T07:00:56Z","2020-02-28T07:00:56Z","UgyVfsG_iH0gwDxrXSN4AaABAg",NA,NA,2020-02-28
"311","y7h8L2zeLdE","Normally an old phone is usually smashed and doesn&#39;t work","Normally an old phone is usually smashed and doesn't work","Manuqtix Manuqtix","https://yt3.ggpht.com/a/AATXAJziYZLzHEyy42Bu6_-UdTCT1jdjxu0a2wftSw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQu7mSLEr2-usFnG17ARMiQ","UCQu7mSLEr2-usFnG17ARMiQ","TRUE","none","0","2020-02-29T07:01:30Z","2020-02-29T07:01:30Z","UgzjhQQowueM_0nyAIR4AaABAg",NA,NA,2020-02-29
"312","y7h8L2zeLdE","Papa John <U+0001F644>I had to rewind.. I missed it. I had to. Peek. <U+0001F923><U+0001F923><U+0001F923><U+0001F913><U+0001F913><U+0001F913>","Papa John <U+0001F644>I had to rewind.. I missed it. I had to. Peek. <U+0001F923><U+0001F923><U+0001F923><U+0001F913><U+0001F913><U+0001F913>","J Condron","https://yt3.ggpht.com/a/AATXAJz2ymV_ZF7Z49aBOgV8hsF4KmkOi62ALse3hA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwGDC4RIoLRkMPvE7z34o1A","UCwGDC4RIoLRkMPvE7z34o1A","TRUE","none","0","2020-02-29T23:59:22Z","2020-02-29T23:59:22Z","UgxSdX70j5Ul5wakWsF4AaABAg.8bZoPhGqgar95dOaPbWsFi","UgxSdX70j5Ul5wakWsF4AaABAg",NA,2020-02-29
"313","y7h8L2zeLdE","Do you need an extra Sim card in the phone that you use as a camera or is it only good in Bluetooth range or will it only work in a place where you have wi=Fi. I need security in a building that does not have Wi=Fi","Do you need an extra Sim card in the phone that you use as a camera or is it only good in Bluetooth range or will it only work in a place where you have wi=Fi. I need security in a building that does not have Wi=Fi","Walter Downs","https://yt3.ggpht.com/a/AATXAJzWJ6nNr40V4ObUnev0LKVLhRelql-E_xtcTg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYqOALtuBVvU6V_7iBZDb4g","UCYqOALtuBVvU6V_7iBZDb4g","TRUE","none","0","2020-03-01T13:45:44Z","2020-03-01T18:29:21Z","UgzkBr2k976PMM1MSzF4AaABAg",NA,NA,2020-03-01
"314","y7h8L2zeLdE","Manuqtix Manuqtix My flip phone is 10 years old, I don’t think it work for this purpose <U+0001F602>. <br />I’ve thrown it across the rom several times and it never breaks.","Manuqtix Manuqtix My flip phone is 10 years old, I don’t think it work for this purpose <U+0001F602>. 
I’ve thrown it across the rom several times and it never breaks.","Paulie’s Walnutz","https://yt3.ggpht.com/a/AATXAJyAErxI3TM2fOdYStMHc5ks2QMghExiId0LPg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyUO5KJPmUCjTKgEDbNCngA","UCyUO5KJPmUCjTKgEDbNCngA","TRUE","none","0","2020-03-06T14:36:34Z","2020-03-06T14:36:34Z","UgzjhQQowueM_0nyAIR4AaABAg.95b_6Nca8x995rpxZT4taG","UgzjhQQowueM_0nyAIR4AaABAg",NA,2020-03-06
"315","y7h8L2zeLdE","Everything is fun and game until i caught a ghost roaming around in my house","Everything is fun and game until i caught a ghost roaming around in my house","Zarith Jauregui","https://yt3.ggpht.com/a/AATXAJw00F9pUmdv9DqD_dl7ODaKoQ49UPhIR6w1OQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCc74PxjIyRNxxmc7kRIN2iw","UCc74PxjIyRNxxmc7kRIN2iw","TRUE","none","0","2020-03-11T08:26:02Z","2020-03-11T08:26:02Z","Ugyqp-2sry5tCaH2QUR4AaABAg",NA,NA,2020-03-11
"316","y7h8L2zeLdE","Bruh how can you connect it to your current phone you never talk about that in the video","Bruh how can you connect it to your current phone you never talk about that in the video","prettybaby yazz","https://yt3.ggpht.com/a/AATXAJyF-aIto0AtlkS3xyUTiTqpRyg7-vfO6cfgvw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChJGz_zUNo9A5YMAV3taTYQ","UChJGz_zUNo9A5YMAV3taTYQ","TRUE","none","0","2020-03-12T21:29:13Z","2020-03-12T21:29:13Z","UgyaXvQEnaxb9T7Jx1Z4AaABAg",NA,NA,2020-03-12
"317","y7h8L2zeLdE","I don&#39;t change my phone unless the old one breaks. So probably not for me. I suppose you could buy a whole load of cheap 2nd hand phones and set up your own surveillance system. A proper DVR system with cameras will only cost you about £250 (approx £500 installed)","I don't change my phone unless the old one breaks. So probably not for me. I suppose you could buy a whole load of cheap 2nd hand phones and set up your own surveillance system. A proper DVR system with cameras will only cost you about £250 (approx £500 installed)","Ijaz H","https://yt3.ggpht.com/a/AATXAJyhN9Cvrm-9QzAJCygP-Oqv8Wu9MU0tzCYA8Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3o4xT1wUINywTlV46xJiAg","UC3o4xT1wUINywTlV46xJiAg","TRUE","none","0","2020-03-12T18:37:39Z","2020-03-12T18:37:39Z","UgzdIRthH6Ob3y9UHF94AaABAg",NA,NA,2020-03-12
"318","y7h8L2zeLdE","Thanks for the great app","Thanks for the great app","Adriel Mendez Geovannie","https://yt3.ggpht.com/a/AATXAJxqvk0pOMsTNnTJrrZh_q50KeDOaFbMsUAt2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0C7paDoC_daYYqJW6aSb0A","UC0C7paDoC_daYYqJW6aSb0A","TRUE","none","0","2020-03-25T04:10:56Z","2020-03-25T04:10:56Z","UgwKbREpc075TY3t6-t4AaABAg",NA,NA,2020-03-25
"319","y7h8L2zeLdE","I just uninstalled Alfred because it&#39;s asking Permission/access my Gmail account Information to complete software setup sounds ridiculous and privacy invasion. Thanks but no thanks<U+0001F44E>","I just uninstalled Alfred because it's asking Permission/access my Gmail account Information to complete software setup sounds ridiculous and privacy invasion. Thanks but no thanks<U+0001F44E>","Sea Hawk","https://yt3.ggpht.com/a/AATXAJz_S5pF0aOVc8YD2ry_C-pp-fokTUH62nuOIA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6PRB0m_N1Sg-7BIQUKYZGw","UC6PRB0m_N1Sg-7BIQUKYZGw","TRUE","none","0","2020-03-26T22:15:07Z","2020-03-26T22:15:07Z","UgxguKGQ-qrKdt8GmhB4AaABAg",NA,NA,2020-03-26
"320","y7h8L2zeLdE","Awesome.<br />I hope I never have to do this...","Awesome.
I hope I never have to do this...","Brother Chris rco","https://yt3.ggpht.com/a/AATXAJwUjqlB87X_nC_eZgdWuKwuKQTkJs3jtrFWPQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChL6WzjlniV1f4E13gjbz8g","UChL6WzjlniV1f4E13gjbz8g","TRUE","none","0","2020-03-28T21:29:36Z","2020-03-28T21:29:36Z","Ugy-RF-lxNHyr9297Nh4AaABAg",NA,NA,2020-03-28
"321","y7h8L2zeLdE","How about my summer place? There is no power out and no wifi ?","How about my summer place? There is no power out and no wifi ?","fwe we","https://yt3.ggpht.com/a/AATXAJzCh8pZwgJ-3-FojQHfcZ4nSjgOl6W6P_Kv9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRyP1SpSb8PGYmM5ztcChHA","UCRyP1SpSb8PGYmM5ztcChHA","TRUE","none","0","2020-04-01T13:44:31Z","2020-04-01T13:44:31Z","UgwU4Y3r03sN-Mo0Vcx4AaABAg",NA,NA,2020-04-01
"322","y7h8L2zeLdE","Paranormal activity","Paranormal activity","eliteinventor","https://yt3.ggpht.com/a/AATXAJzz6jzQuw9TIcC5wrsqWNqtvQNo9fWt3fCyvg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6zzAOmcLChfP13hZ_4LHrQ","UC6zzAOmcLChfP13hZ_4LHrQ","TRUE","none","0","2020-04-14T23:01:26Z","2020-04-14T23:01:26Z","Ugyx6Qnv3lTuD3y4Q8B4AaABAg",NA,NA,2020-04-14
"323","y7h8L2zeLdE","I would put the phone behind a vent","I would put the phone behind a vent","eliteinventor","https://yt3.ggpht.com/a/AATXAJzz6jzQuw9TIcC5wrsqWNqtvQNo9fWt3fCyvg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6zzAOmcLChfP13hZ_4LHrQ","UC6zzAOmcLChfP13hZ_4LHrQ","TRUE","none","0","2020-04-14T22:59:09Z","2020-04-14T22:59:09Z","UgyAlUw4w5uT5GqZvgd4AaABAg",NA,NA,2020-04-14
"324","y7h8L2zeLdE","You can find kyocera hydro wave phones with broken imei&#39;s for 10$ on ebay. they will run android most of the time and there cheap for more than just home security.","You can find kyocera hydro wave phones with broken imei's for 10$ on ebay. they will run android most of the time and there cheap for more than just home security.","K8KZH Radio Tips And Reviews","https://yt3.ggpht.com/a/AATXAJz2r5QZxtDhn5pbYcJkgFLLeiRC4PBA7nX1Yw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCS-ayrdcvjq6Ebn8vnWLKXw","UCS-ayrdcvjq6Ebn8vnWLKXw","TRUE","none","1","2020-04-14T14:03:09Z","2020-04-14T14:03:09Z","UgxvVxg3dEGeIvVerRt4AaABAg",NA,NA,2020-04-14
"325","y7h8L2zeLdE","yah me too there ain&#39;t no money that i know of.","yah me too there ain't no money that i know of.","K8KZH Radio Tips And Reviews","https://yt3.ggpht.com/a/AATXAJz2r5QZxtDhn5pbYcJkgFLLeiRC4PBA7nX1Yw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCS-ayrdcvjq6Ebn8vnWLKXw","UCS-ayrdcvjq6Ebn8vnWLKXw","TRUE","none","0","2020-04-14T14:03:54Z","2020-04-14T14:03:54Z","UgycgyNZrKyLij3-dhd4AaABAg.8b_0HW3Kh_x97RCDRK2YA7","UgycgyNZrKyLij3-dhd4AaABAg",NA,2020-04-14
