"","Column1","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"227",246,"8468bpqWeIQ","They have the most scrumptious, decadent treats at their bakery! Everything is so fresh and delicious and customer service is excellent!","They have the most scrumptious, decadent treats at their bakery! Everything is so fresh and delicious and customer service is excellent!","Catherine26","https://yt3.ggpht.com/a/AATXAJx4Pw0gsPfS6PfdpAKh6qGzrBsBUio6ShVxKQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLbNxIsbTKnNElcXRkx_9zA","UCLbNxIsbTKnNElcXRkx_9zA",TRUE,"none",1,"2020-02-26T19:31:13Z","2020-02-26T19:31:13Z","UgyrmsVPzFoR-MWtgfR4AaABAg",NA,NA
"228",245,"8468bpqWeIQ","Ok, but what are the vanilla pudding ingredients? How is it made?","Ok, but what are the vanilla pudding ingredients? How is it made?","blackjenna","https://yt3.ggpht.com/a/AATXAJwCzVJEelbHnNc7H2BpgPzRjAYZAejEBEzhHA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5TWhTwzhBQhon70JkvbTTw","UC5TWhTwzhBQhon70JkvbTTw",TRUE,"none",0,"2020-02-27T03:15:51Z","2020-02-27T03:15:51Z","UgyoKihzKzhMtHvFRbx4AaABAg",NA,NA
"229",244,"8468bpqWeIQ","THAT LOOKS AWESOME!!!","THAT LOOKS AWESOME!!!","Matthew J","https://yt3.ggpht.com/a/AATXAJxbUPbYu3aZZDJ020AzadeKwPRNyFF6tlwKhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCs-uymXLDA_Gv8bNgQgU3XQ","UCs-uymXLDA_Gv8bNgQgU3XQ",TRUE,"none",0,"2020-02-27T18:58:33Z","2020-02-27T18:58:33Z","UgwIKVPkSiL8FK7BMDt4AaABAg",NA,NA
"230",543,"8468bpqWeIQ","OMG  yes !! Savor the flavor while your here.","OMG  yes !! Savor the flavor while your here.","Mark Travels","https://yt3.ggpht.com/a/AATXAJyiFPWnYXcfsGF_8F7XwYMocwbXNOkaOk-lpg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCD3ocMZ4QIIl6kOMieEY_VA","UCD3ocMZ4QIIl6kOMieEY_VA",TRUE,"none",2,"2020-02-27T21:29:13Z","2020-02-27T21:29:13Z","UgzHoEJDNZYZwy3S_ZR4AaABAg.92dQvWzTr-z95YyoyxZCkY","UgzHoEJDNZYZwy3S_ZR4AaABAg",NA
"231",312,"8468bpqWeIQ","Texas is not the South","Texas is not the South","Meade Vlog channel","https://yt3.ggpht.com/a/AATXAJyoN7pYmUnWTwBfTxMMIsL6p7qUgEpSm2itmA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7efwGoW7Nc9POSnWOEioyg","UC7efwGoW7Nc9POSnWOEioyg",TRUE,"none",0,"2020-02-27T21:43:16Z","2020-02-27T21:43:16Z","UgxDtl8heiGDWbkYPDh4AaABAg.95HoMcxs-O395Z-Quxzn0Z","UgxDtl8heiGDWbkYPDh4AaABAg",NA
"232",243,"8468bpqWeIQ","A heart attack waiting to happen!!!<br /><U+0001F616><U+0001F644><U+0001F616>","A heart attack waiting to happen!!!
<U+0001F616><U+0001F644><U+0001F616>","Lady Chatelaine","https://yt3.ggpht.com/a/AATXAJwcsTIwhIRrSOGGqiC0d6xatqTcc5vX35-8ng=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbjh1k_uULGvB6wwiYEGGPw","UCbjh1k_uULGvB6wwiYEGGPw",TRUE,"none",0,"2020-02-27T22:22:07Z","2020-02-27T22:22:07Z","UgyRf4WmkMm9OMrurRV4AaABAg",NA,NA
"233",311,"8468bpqWeIQ","@Meade Vlog channel ...perhaps you&#39;d like to see a map?","@Meade Vlog channel ...perhaps you'd like to see a map?","jw11432","https://yt3.ggpht.com/a/AATXAJxE-0lEDPeJx7hh8w8FnecAOu6ljCUBa4wiFQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7cHtj2v4HgKCcSRYO7isXw","UC7cHtj2v4HgKCcSRYO7isXw",TRUE,"none",0,"2020-02-28T00:53:42Z","2020-02-28T00:53:42Z","UgxDtl8heiGDWbkYPDh4AaABAg.95HoMcxs-O395ZLDbA2r8T","UgxDtl8heiGDWbkYPDh4AaABAg",NA
"234",242,"8468bpqWeIQ","Please, my grandma was making this for her kids like 80 years ago <U+0001F644>","Please, my grandma was making this for her kids like 80 years ago <U+0001F644>","JustMe","https://yt3.ggpht.com/a/AATXAJwydBKO0O1Vpqp074OO-IwBFRuXqXqJQcyVPw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFLTX9hpjOk0QM-EgkRZ4KQ","UCFLTX9hpjOk0QM-EgkRZ4KQ",TRUE,"none",29,"2020-02-28T01:31:03Z","2020-02-28T01:31:03Z","UgxuHJhBldAtrNbnSbZ4AaABAg",NA,NA
"235",934,"8468bpqWeIQ","<U+0001F602><U+0001F602><U+0001F602>","<U+0001F602><U+0001F602><U+0001F602>","Keshonda Baldwin","https://yt3.ggpht.com/a/AATXAJwSuQfY5oftdaiKDvJttjWbyIoYAgbK2haAng=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnlU-OScdHJPqXtIP2whWTA","UCnlU-OScdHJPqXtIP2whWTA",TRUE,"none",1,"2020-02-28T01:44:05Z","2020-02-28T01:44:05Z","Ugx1VxU_ILsK23t-mc94AaABAg.90ftBiAZYW495ZQzgBqrrF","Ugx1VxU_ILsK23t-mc94AaABAg",NA
"236",241,"8468bpqWeIQ","Me: ummm refund please. My friend made hers like this and I didn&#39;t like it.","Me: ummm refund please. My friend made hers like this and I didn't like it.","Keshonda Baldwin","https://yt3.ggpht.com/a/AATXAJwSuQfY5oftdaiKDvJttjWbyIoYAgbK2haAng=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnlU-OScdHJPqXtIP2whWTA","UCnlU-OScdHJPqXtIP2whWTA",TRUE,"none",1,"2020-02-28T01:46:24Z","2020-02-28T01:46:24Z","UgxkWnHq5LpsDHpccUJ4AaABAg",NA,NA
"237",240,"8468bpqWeIQ","The roses n signature swirl are AMAZING","The roses n signature swirl are AMAZING","Suzie Paris","https://yt3.ggpht.com/a/AATXAJyAkRrgNVyaGaFyWDn-dYTv0Su-FLfcfcqMRQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCEZxGCm92zxLsdsye_S7Tw","UCCEZxGCm92zxLsdsye_S7Tw",TRUE,"none",0,"2020-02-28T02:46:20Z","2020-02-28T02:46:20Z","UgyAeeYVrALJSoBYxXx4AaABAg",NA,NA
"238",239,"8468bpqWeIQ","That banana pudding looks <U+0001F525><U+0001F525>","That banana pudding looks <U+0001F525><U+0001F525>","Louisville","https://yt3.ggpht.com/a/AATXAJxae48K_SGef-P9FcEAYaf3HMHGfimllsSBng=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC67tnxFN6Qo9XhzyHefGSfQ","UC67tnxFN6Qo9XhzyHefGSfQ",TRUE,"none",0,"2020-02-28T03:18:17Z","2020-02-28T03:18:17Z","UgyKRR1HVf438cuNbfJ4AaABAg",NA,NA
"239",238,"8468bpqWeIQ","Oh my gosh!!!","Oh my gosh!!!","Missi R","https://yt3.ggpht.com/a/AATXAJyf-QE4HTvW1uUG-mahNvobT5VmwgJi2NQAeQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5iyD_KMNpInuIwMRN3lu-g","UC5iyD_KMNpInuIwMRN3lu-g",TRUE,"none",0,"2020-02-28T05:13:42Z","2020-02-28T05:13:42Z","UgwKCYKLnMvx1DgeNd14AaABAg",NA,NA
"240",237,"8468bpqWeIQ","That looks so good!!!<U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A>","That looks so good!!!<U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A>","sandra Akosa","https://yt3.ggpht.com/a/AATXAJwF6NJ93NjTXiqLdAwSh1k3gOBciOcpSQZz3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwaYSp_keooJnh9-KYPgaBQ","UCwaYSp_keooJnh9-KYPgaBQ",TRUE,"none",0,"2020-02-28T05:29:15Z","2020-02-28T05:29:15Z","UgzRir66VOOMuoNkEPV4AaABAg",NA,NA
"241",236,"8468bpqWeIQ","No wonder I&#39;ve never heard anything about this place other than A) the name and B) that it is a bakery, I don&#39;t live in New York let alone anywhere else where one&#39;s located haha","No wonder I've never heard anything about this place other than A) the name and B) that it is a bakery, I don't live in New York let alone anywhere else where one's located haha","Hawk Talon","https://yt3.ggpht.com/a/AATXAJwjBgQfiZU0X190QDnWt_4Rgcs9o8IyiCClcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHtfxNrr2odGgGpOust4Dww","UCHtfxNrr2odGgGpOust4Dww",TRUE,"none",1,"2020-02-28T06:28:37Z","2020-02-28T06:28:37Z","UgzIUD-OA9b9rCwvFIh4AaABAg",NA,NA
"242",235,"8468bpqWeIQ","that pudding looks so bomb<U+0001F60B>","that pudding looks so bomb<U+0001F60B>","Reen H","https://yt3.ggpht.com/a/AATXAJxMe0GhVsjmY2nJgKWaKHJtay2q3XHuzKgTzA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWIlL230fdekSfG3akYeeIg","UCWIlL230fdekSfG3akYeeIg",TRUE,"none",0,"2020-02-28T20:42:03Z","2020-02-28T20:42:03Z","UgzpFJXNfIgKwqqDp7F4AaABAg",NA,NA
"243",234,"8468bpqWeIQ","Oh my gawhd ya killing meee <U+0001F625> gimmesumdatbananapuddin!","Oh my gawhd ya killing meee <U+0001F625> gimmesumdatbananapuddin!","#brooklynRootz","https://yt3.ggpht.com/a/AATXAJzd3JoKVFl7y2_2--9lq_sXGORDw3y6iyKs1w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-RUVzP2MdUzv3vcqgDqRgg","UC-RUVzP2MdUzv3vcqgDqRgg",TRUE,"none",0,"2020-02-28T20:48:37Z","2020-02-28T20:48:37Z","UgygMX0Ezr4S2niYvcN4AaABAg",NA,NA
"244",233,"8468bpqWeIQ","Never heard of it...so not that famous then. That said, it looks damn delicious....could be improved by a swirl of caramel running through it, perhaps.","Never heard of it...so not that famous then. That said, it looks damn delicious....could be improved by a swirl of caramel running through it, perhaps.","fifthof","https://yt3.ggpht.com/a/AATXAJxFi2LoK47Vd2x3vMRPnD5b0ms2UHXI5ZLt0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTqHgVUsc4LnksQew_ttXVQ","UCTqHgVUsc4LnksQew_ttXVQ",TRUE,"none",3,"2020-02-28T20:55:36Z","2020-02-28T20:55:36Z","UgyTUUHOOvFyvMyX3wh4AaABAg",NA,NA
"245",232,"8468bpqWeIQ","I&#39;ll have a bathtubs worth please","I'll have a bathtubs worth please","A Dark Soul","https://yt3.ggpht.com/a/AATXAJyZ4x3LcG91pd0DO99sfTestuP6v0MfBK2efQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJ5taeD8uHbkQ7Vga2-9Rvg","UCJ5taeD8uHbkQ7Vga2-9Rvg",TRUE,"none",0,"2020-02-28T23:02:57Z","2020-02-28T23:02:57Z","UgxN5TFHP3ZNeBaMsAt4AaABAg",NA,NA
"246",231,"8468bpqWeIQ","Nice one lol","Nice one lol","Phillip Thomas","https://yt3.ggpht.com/a/AATXAJzICD5eylP0iQJb96uymGktdJVwnF_V3Z9r9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_bTVPkCarJIW7Ca5DJJbXQ","UC_bTVPkCarJIW7Ca5DJJbXQ",TRUE,"none",0,"2020-02-29T01:19:54Z","2020-02-29T01:19:54Z","UgwkzwVom5FxDrD8mxR4AaABAg",NA,NA
"247",230,"8468bpqWeIQ","That was torture for a diabetic.<U+0001F624><U+0001F62F><U+0001F910><U+0001F625><U+0001F62D>","That was torture for a diabetic.<U+0001F624><U+0001F62F><U+0001F910><U+0001F625><U+0001F62D>","BJ","https://yt3.ggpht.com/a/AATXAJw7ZIHj_Am94Hhw692i4XEMCoNu9pAXDSLe=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrZtgiMwp_OPijApwfa_sSQ","UCrZtgiMwp_OPijApwfa_sSQ",TRUE,"none",0,"2020-02-29T01:56:40Z","2020-02-29T01:56:40Z","Ugw-lCroRbMKXSJ0DzR4AaABAg",NA,NA
"248",229,"8468bpqWeIQ","Ohhh okay <U+0001F642><U+0001F642><U+0001F642><U+0001F642>","Ohhh okay <U+0001F642><U+0001F642><U+0001F642><U+0001F642>","CHILL FROST","https://yt3.ggpht.com/a/AATXAJydCQuYt9nbddsC_z5dSKz3pCSi9vdCJQRz-g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9ly5kF_nrLcoiJBUp8Zs9w","UC9ly5kF_nrLcoiJBUp8Zs9w",TRUE,"none",0,"2020-02-29T05:58:27Z","2020-02-29T05:58:27Z","UgzIxnoQstZZz2C8rfp4AaABAg",NA,NA
"249",228,"8468bpqWeIQ","Clicked to ask:<br />Did anyone else see the, &#39;sheep-goat-cow&#39; looking thing in the thumbnail? Keeps playing the thumb when I try and look lmao!","Clicked to ask:
Did anyone else see the, 'sheep-goat-cow' looking thing in the thumbnail? Keeps playing the thumb when I try and look lmao!","Sheeple Slayer","https://yt3.ggpht.com/a/AATXAJxfh8cXiqrRZEiEFBT1JE2Jj5m5WyRz9_XYFA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRrD6MdgUP63hIUNL5QbW0g","UCRrD6MdgUP63hIUNL5QbW0g",TRUE,"none",0,"2020-02-29T08:06:32Z","2020-02-29T08:06:32Z","UgxdgsX9hMX2oK5n9F14AaABAg",NA,NA
"250",227,"8468bpqWeIQ","Where this bakery located <U+0001F60D><U+0001F60B> everything they showed look delicious <U+0001F60B>","Where this bakery located <U+0001F60D><U+0001F60B> everything they showed look delicious <U+0001F60B>","Jada Newton","https://yt3.ggpht.com/a/AATXAJwYmvu7vqqogEJv8EGU3JsBixPQxz50A-n0Yg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxeZCAD9Ur9ZupePmJlDiMQ","UCxeZCAD9Ur9ZupePmJlDiMQ",TRUE,"none",1,"2020-02-29T13:50:06Z","2020-02-29T13:50:06Z","Ugy-ulgb9OdFKxFhAT54AaABAg",NA,NA
"251",226,"8468bpqWeIQ","The PHAT PERSONS dream,  no thanks","The PHAT PERSONS dream,  no thanks","Jacqueline Laguna","https://yt3.ggpht.com/a/AATXAJzRnaUR-WvVOyfZrHmlli302js8WG8a49kvyA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwpQXyyixIO1E0I9X-Gg1nA","UCwpQXyyixIO1E0I9X-Gg1nA",TRUE,"none",0,"2020-02-29T15:18:58Z","2020-02-29T15:18:58Z","UgzMAwdI9BxZR6hkvgF4AaABAg",NA,NA
"252",225,"8468bpqWeIQ","How might something that tastes that good be bad for you?<U+0001F923>","How might something that tastes that good be bad for you?<U+0001F923>","Bob Smith","https://yt3.ggpht.com/a/AATXAJwy4hbzWUmATUwDnPfcq4lRn-oGvpKNK2QSEA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCP-EX4Ih3gpdsPBPjEvpGeQ","UCP-EX4Ih3gpdsPBPjEvpGeQ",TRUE,"none",1,"2020-02-29T15:51:36Z","2020-02-29T15:51:36Z","UgwaPmMZLkUpiyAF4Dl4AaABAg",NA,NA
"253",224,"8468bpqWeIQ","A place I used to work added buttercream frosting to the banana pudding <U+0001F601>","A place I used to work added buttercream frosting to the banana pudding <U+0001F601>","Rebecca Bell","https://yt3.ggpht.com/a/AATXAJxoe6eOmcd8nLd9XSXbUP-310EJyPYgZeT67Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAQRnPAoxb6UvKuasdrBYZw","UCAQRnPAoxb6UvKuasdrBYZw",TRUE,"none",0,"2020-02-29T16:47:55Z","2020-02-29T16:47:55Z","Ugy0UzNgVhWIhvhbqXF4AaABAg",NA,NA
"254",223,"8468bpqWeIQ","The secret is artifical flavors and chemicals","The secret is artifical flavors and chemicals","El negro José big black cook N","https://yt3.ggpht.com/a/AATXAJxWwkMTmi67EzO9xUD3tprFWarZGWvHJtw6Ug=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClWXoBAm0ebWWsWsn-0zGJw","UClWXoBAm0ebWWsWsn-0zGJw",TRUE,"none",12,"2020-02-29T16:52:37Z","2020-02-29T16:52:37Z","UgxVE7RHgAAk1Br_T754AaABAg",NA,NA
"255",222,"8468bpqWeIQ","That&#39;s mind blowing flowers on cake","That's mind blowing flowers on cake","brandon Cherry","https://yt3.ggpht.com/a/AATXAJwUugnk4pW2rUdiGyZocbkWQ6SoNH7HRv7TQg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCikouJOWnaCAlD-sktFAKhA","UCikouJOWnaCAlD-sktFAKhA",TRUE,"none",1,"2020-02-29T21:52:00Z","2020-02-29T21:52:00Z","UgwI6f22Toh0WbfppUl4AaABAg",NA,NA
"256",221,"8468bpqWeIQ","<U+0001F92F>get out!<U+0001F92F><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","<U+0001F92F>get out!<U+0001F92F><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","A Mendez","https://yt3.ggpht.com/a/AATXAJwcoWxcTLR_ozRDIsV-Z6AVzdwrfUGDj4DubA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCT-Qod3xZa3C-OnoQBQBLMg","UCT-Qod3xZa3C-OnoQBQBLMg",TRUE,"none",0,"2020-02-29T22:13:34Z","2020-02-29T22:13:34Z","UgwN5e_admIqGNMWFzN4AaABAg",NA,NA
"257",220,"8468bpqWeIQ","Where is this place. I must fly there tomorrow .","Where is this place. I must fly there tomorrow .","JenP W","https://yt3.ggpht.com/a/AATXAJwHqrCDlRukWRJA32g5sxAyZGV7GMKjOjFxYQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsfnU29I4cINh9_uVjqxnjw","UCsfnU29I4cINh9_uVjqxnjw",TRUE,"none",0,"2020-02-29T22:52:52Z","2020-02-29T22:52:52Z","UgwpaNo0HC4OB-JGkfd4AaABAg",NA,NA
"258",219,"8468bpqWeIQ","These people are doing the Lord&#39;s work! Everything looks so delicious!","These people are doing the Lord's work! Everything looks so delicious!","The Summer Aesthetic","https://yt3.ggpht.com/a/AATXAJw9JNVZVjCz-pdnRcKZTMN9wF9TTzWBkJQxSA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdVieK0Y6xj8Qea0f1XAHpg","UCdVieK0Y6xj8Qea0f1XAHpg",TRUE,"none",0,"2020-02-29T23:09:58Z","2020-02-29T23:09:58Z","UgzPe2vjPw0L_Jae32l4AaABAg",NA,NA
"259",218,"8468bpqWeIQ","As someone from the south I can promise you that REAL banana pudding (banana pudding topped with meringue and baked in the oven) is a million times better than this could ever be. Every single person I have ever seen who tried real baked banana pudding will tell you that once you try the real deal, you won’t ever want to eat this mess of hypocrisy in this video <U+2B06><U+FE0F>","As someone from the south I can promise you that REAL banana pudding (banana pudding topped with meringue and baked in the oven) is a million times better than this could ever be. Every single person I have ever seen who tried real baked banana pudding will tell you that once you try the real deal, you won’t ever want to eat this mess of hypocrisy in this video <U+2B06><U+FE0F>","Lauren Quinn","https://yt3.ggpht.com/a/AATXAJxZpxX8JUpfYQjlUxs0XOzjh1GiCW2bZGW4xQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXD43NWWZ7i6fGezR4RuFiw","UCXD43NWWZ7i6fGezR4RuFiw",TRUE,"none",1,"2020-03-01T00:18:45Z","2020-03-01T00:18:45Z","UgxIE30-dil86LSuZVt4AaABAg",NA,NA
"260",217,"8468bpqWeIQ","Shhhyytt....Mine iz BETTER THAN THT!!!<U+0001F633> <a href=""http://www.youtube.com/results?search_query=%23imfamouz"">#imfamouz</a>!!!<U+0001F602>","Shhhyytt....Mine iz BETTER THAN THT!!!<U+0001F633> #imfamouz!!!<U+0001F602>","Nadine Asberry","https://yt3.ggpht.com/a/AATXAJxuznqconKM2dQKsaZWeQ6-_z-AdATRwrGFLw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCc06vCpBvGIqZHTLdKJblEA","UCc06vCpBvGIqZHTLdKJblEA",TRUE,"none",0,"2020-03-01T02:28:33Z","2020-03-01T02:28:33Z","UgxmOCCaVHeq54UrZRN4AaABAg",NA,NA
"261",216,"8468bpqWeIQ","But is it ket","But is it ket","Endothelial","https://yt3.ggpht.com/a/AATXAJxaN2zVo-xLgXlEsrBkq_aOzIWpjXKSK8Z00w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvCVOG7MfCYE0ud6bQfuA_w","UCvCVOG7MfCYE0ud6bQfuA_w",TRUE,"none",0,"2020-03-01T04:54:34Z","2020-03-01T04:54:34Z","UgzGg5sPS-1LxvcmHnp4AaABAg",NA,NA
"262",215,"8468bpqWeIQ","Now that is talent. Yummy!","Now that is talent. Yummy!","m&m M7M","https://yt3.ggpht.com/a/AATXAJymY8FUPPI_XJneRIgSFEhx4c08szeEbvgV-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnLI1b7y4X6et8G7M_kYk1Q","UCnLI1b7y4X6et8G7M_kYk1Q",TRUE,"none",0,"2020-03-01T06:11:03Z","2020-03-01T06:11:03Z","Ugw9rKlSqlJtVH31u0Z4AaABAg",NA,NA
"263",214,"8468bpqWeIQ","<U+0001F922><U+0001F44E>","<U+0001F922><U+0001F44E>","Ivette Sandoval","https://yt3.ggpht.com/a/AATXAJyMX-mqVvepaAVBEkfkYbmcyCDTDVG6V-TabA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQTMr-QUs2YtWC_DKlCOgBA","UCQTMr-QUs2YtWC_DKlCOgBA",TRUE,"none",0,"2020-03-01T16:32:45Z","2020-03-01T16:32:45Z","UgwfW_xEp8Ey-ArX_0F4AaABAg",NA,NA
"264",213,"8468bpqWeIQ","So, after this, I went to Magnolia Bakery’s website.  The lowest price available for Anything is $50.","So, after this, I went to Magnolia Bakery’s website.  The lowest price available for Anything is $50.","Pretty Prudent","https://yt3.ggpht.com/a/AATXAJwBkFYrSWLKqcA4PCq_OwvvSpmYkbJ4gnuo3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTezDhDaOfwaDGn7kSAmcOg","UCTezDhDaOfwaDGn7kSAmcOg",TRUE,"none",0,"2020-03-01T16:43:57Z","2020-03-01T16:44:09Z","UgxS-Qe_8OEVuyLlZGl4AaABAg",NA,NA
"265",212,"8468bpqWeIQ","No one&#39;s licking the giant whisk.<br />Triggered AF","No one's licking the giant whisk.
Triggered AF","A B","https://yt3.ggpht.com/a/AATXAJzHjklHdOzqWZrhdRUihlHS-7N0m8_SmrG1Yg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQFl6nDqsRJmylH6nTfNSQ","UCJQFl6nDqsRJmylH6nTfNSQ",TRUE,"none",0,"2020-03-01T17:09:32Z","2020-03-01T17:09:32Z","UgzzHGXGEmXJfey1zCh4AaABAg",NA,NA
"266",211,"8468bpqWeIQ","I can do that! It’s basically a trifle. It would be easy to create the trifle in individual containers and store it in the fridge that way. Of course, I would have to make a big batch.<U+0001F601>","I can do that! It’s basically a trifle. It would be easy to create the trifle in individual containers and store it in the fridge that way. Of course, I would have to make a big batch.<U+0001F601>","Penney Burgess","https://yt3.ggpht.com/a/AATXAJx8ZR5SFNY0Ya3AWxP8-ITSjKOGvpjZTLRNtQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiRoHkPeGCeoIWO3qDGxaDg","UCiRoHkPeGCeoIWO3qDGxaDg",TRUE,"none",0,"2020-03-01T18:05:23Z","2020-03-01T18:05:23Z","UgyQTnW8EUK7KVmz30B4AaABAg",NA,NA
"267",1051,"8468bpqWeIQ","Ivan D&#39;Brot put in an extra cup of flour and a tsp. of vanilla and bake like a sugar cookie. Same texture and flavor.","Ivan D'Brot put in an extra cup of flour and a tsp. of vanilla and bake like a sugar cookie. Same texture and flavor.","Penney Burgess","https://yt3.ggpht.com/a/AATXAJx8ZR5SFNY0Ya3AWxP8-ITSjKOGvpjZTLRNtQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiRoHkPeGCeoIWO3qDGxaDg","UCiRoHkPeGCeoIWO3qDGxaDg",TRUE,"none",1,"2020-03-01T18:08:33Z","2020-03-01T18:08:33Z","UgygqPJbAA1q9ck6KVF4AaABAg.90WlnQpa0A195fLEncAtYH","UgygqPJbAA1q9ck6KVF4AaABAg",NA
"268",923,"8468bpqWeIQ","I agree. The secret is the secret banana pudding recipe. Good thing I got that.<U+0001F601>","I agree. The secret is the secret banana pudding recipe. Good thing I got that.<U+0001F601>","Penney Burgess","https://yt3.ggpht.com/a/AATXAJx8ZR5SFNY0Ya3AWxP8-ITSjKOGvpjZTLRNtQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiRoHkPeGCeoIWO3qDGxaDg","UCiRoHkPeGCeoIWO3qDGxaDg",TRUE,"none",0,"2020-03-01T18:10:46Z","2020-03-01T18:10:46Z","Ugy5F1xtYU7XhtMWVpR4AaABAg.90gi8GqMKzC95fLV529Nuo","Ugy5F1xtYU7XhtMWVpR4AaABAg",NA
"269",210,"8468bpqWeIQ","Isnt this exactly how everybody makes banana pudding?","Isnt this exactly how everybody makes banana pudding?","Jade Ball","https://yt3.ggpht.com/a/AATXAJxELLMi2KcL2G7seajFCJ8LjUxsk6Qy7_wXsQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLWIUynBErqYq0dAUxPu_Nw","UCLWIUynBErqYq0dAUxPu_Nw",TRUE,"none",0,"2020-03-01T18:33:27Z","2020-03-01T18:33:27Z","UgxuF91qhFntYhLGLrh4AaABAg",NA,NA
"270",209,"8468bpqWeIQ","The banana pudding is Soooo good I think there is crack in it. It’s so addicting. <U+0001F60B><U+0001F60B>","The banana pudding is Soooo good I think there is crack in it. It’s so addicting. <U+0001F60B><U+0001F60B>","Belladamma","https://yt3.ggpht.com/a/AATXAJy5RnW2G5gKl9BMNIUNmFHEbCkOZoI5Fs6YXA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCs4A6CvPKERovPsgljMl5hg","UCs4A6CvPKERovPsgljMl5hg",TRUE,"none",2,"2020-03-01T18:42:40Z","2020-03-01T18:42:40Z","UgyY879HHBET4gGneG94AaABAg",NA,NA
